cluster_idx,mean_separability,mean_mixture,best_separability,best_mixture,best_projection,pc1_variance,pc2_variance,pc3_variance,is_irreducible,irreducibility_score
1,0.3593697137309101,0.32553321367342375,0.3593697137309101,0.32553321367342375,PC0-PC1,0.5023915757446166,0.49760842425538354,0,False,0.24238293592318863
